"constructorId","constructor","constructor_nationality","raceId","constructor_points","constructor_wins","circuitId","race_name","year"
32,"Team Lotus","British",513,12,0,18,"Brazilian Grand Prix",1979
32,"Team Lotus","British",516,30,0,45,"Spanish Grand Prix",1979
32,"Team Lotus","British",385,19,0,26,"Spanish Grand Prix",1988
32,"Team Lotus","British",615,59,4,20,"German Grand Prix",1973
32,"Team Lotus","British",595,13,1,6,"Monaco Grand Prix",1974
32,"Team Lotus","British",356,0,0,36,"Brazilian Grand Prix",1989
32,"Team Lotus","British",419,58,2,29,"Australian Grand Prix",1986
33,"Larrousse","French",397,1,0,70,"Austrian Grand Prix",1987
33,"Larrousse","French",264,1,0,9,"British Grand Prix",1994
33,"Larrousse","French",294,1,0,6,"Monaco Grand Prix",1992
33,"Larrousse","French",381,0,0,11,"Hungarian Grand Prix",1988
33,"Larrousse","French",368,0,0,27,"Portuguese Grand Prix",1989
33,"Larrousse","French",371,1,0,29,"Australian Grand Prix",1989
33,"Larrousse","French",289,0,0,30,"South African Grand Prix",1992
33,"Larrousse","French",393,0,0,34,"French Grand Prix",1987
33,"Larrousse","French",320,1,0,29,"Australian Grand Prix",1991
33,"Larrousse","French",292,0,0,4,"Spanish Grand Prix",1992
33,"Larrousse","French",308,1,0,6,"Monaco Grand Prix",1991
33,"Larrousse","French",323,0,0,21,"San Marino Grand Prix",1990
33,"Larrousse","French",394,0,0,9,"British Grand Prix",1987
33,"Larrousse","French",385,0,0,26,"Spanish Grand Prix",1988
33,"Larrousse","French",372,0,0,36,"Brazilian Grand Prix",1988
33,"Larrousse","French",400,2,0,26,"Spanish Grand Prix",1987
33,"Larrousse","French",321,0,0,33,"United States Grand Prix",1990
33,"Larrousse","French",395,1,0,10,"German Grand Prix",1987
33,"Larrousse","French",322,0,0,18,"Brazilian Grand Prix",1990
33,"Larrousse","French",262,1,0,7,"Canadian Grand Prix",1994
33,"Larrousse","French",398,1,0,14,"Italian Grand Prix",1987
33,"Larrousse","French",392,0,0,37,"Detroit Grand Prix",1987
33,"Larrousse","French",359,0,0,32,"Mexican Grand Prix",1989
33,"Larrousse","French",329,5,0,10,"German Grand Prix",1990
33,"Larrousse","French",401,3,0,32,"Mexican Grand Prix",1987
33,"Larrousse","French",278,2,0,6,"Monaco Grand Prix",1993
33,"Larrousse","French",314,1,0,11,"Hungarian Grand Prix",1991
33,"Larrousse","French",316,1,0,14,"Italian Grand Prix",1991
33,"Larrousse","French",402,3,0,22,"Japanese Grand Prix",1987
33,"Larrousse","French",331,6,0,13,"Belgian Grand Prix",1990
33,"Larrousse","French",403,3,0,29,"Australian Grand Prix",1987
33,"Larrousse","French",288,3,0,29,"Australian Grand Prix",1993
33,"Larrousse","French",335,11,0,22,"Japanese Grand Prix",1990
33,"Larrousse","French",295,1,0,7,"Canadian Grand Prix",1992
33,"Larrousse","French",299,1,0,11,"Hungarian Grand Prix",1992
33,"Larrousse","French",272,2,0,29,"Australian Grand Prix",1994
33,"Larrousse","French",384,0,0,27,"Portuguese Grand Prix",1988
33,"Larrousse","French",275,0,0,31,"European Grand Prix",1993
33,"Larrousse","French",284,2,0,13,"Belgian Grand Prix",1993
33,"Larrousse","French",303,1,0,22,"Japanese Grand Prix",1992
33,"Larrousse","French",311,1,0,8,"French Grand Prix",1991
33,"Larrousse","French",305,1,0,33,"United States Grand Prix",1991
33,"Larrousse","French",276,2,0,21,"San Marino Grand Prix",1993
33,"Larrousse","French",269,2,0,27,"Portuguese Grand Prix",1994
33,"Larrousse","French",327,1,0,34,"French Grand Prix",1990
33,"Larrousse","French",263,1,0,8,"French Grand Prix",1994
33,"Larrousse","French",361,0,0,7,"Canadian Grand Prix",1989
33,"Larrousse","French",281,2,0,9,"British Grand Prix",1993
33,"Larrousse","French",332,6,0,14,"Italian Grand Prix",1990
33,"Larrousse","French",367,0,0,14,"Italian Grand Prix",1989
33,"Larrousse","French",260,1,0,6,"Monaco Grand Prix",1994
33,"Larrousse","French",330,6,0,11,"Hungarian Grand Prix",1990
33,"Larrousse","French",378,0,0,34,"French Grand Prix",1988
33,"Larrousse","French",285,3,0,14,"Italian Grand Prix",1993
33,"Larrousse","French",270,2,0,26,"European Grand Prix",1994
33,"Larrousse","French",300,1,0,13,"Belgian Grand Prix",1992
33,"Larrousse","French",271,2,0,22,"Japanese Grand Prix",1994
33,"Larrousse","French",302,1,0,27,"Portuguese Grand Prix",1992
33,"Larrousse","French",317,1,0,27,"Portuguese Grand Prix",1991
33,"Larrousse","French",364,0,0,10,"German Grand Prix",1989
33,"Larrousse","French",287,3,0,22,"Japanese Grand Prix",1993
33,"Larrousse","French",390,0,0,13,"Belgian Grand Prix",1987
33,"Larrousse","French",309,1,0,7,"Canadian Grand Prix",1991
33,"Larrousse","French",261,1,0,4,"Spanish Grand Prix",1994
33,"Larrousse","French",382,0,0,13,"Belgian Grand Prix",1988
33,"Larrousse","French",333,6,0,27,"Portuguese Grand Prix",1990
33,"Larrousse","French",326,1,0,32,"Mexican Grand Prix",1990
33,"Larrousse","French",373,0,0,21,"San Marino Grand Prix",1988
33,"Larrousse","French",283,2,0,11,"Hungarian Grand Prix",1993
33,"Larrousse","French",310,1,0,32,"Mexican Grand Prix",1991
33,"Larrousse","French",313,1,0,10,"German Grand Prix",1991
33,"Larrousse","French",296,1,0,8,"French Grand Prix",1992
33,"Larrousse","French",274,0,0,18,"Brazilian Grand Prix",1993
33,"Larrousse","French",319,1,0,22,"Japanese Grand Prix",1991
33,"Larrousse","French",298,1,0,10,"German Grand Prix",1992
33,"Larrousse","French",363,0,0,9,"British Grand Prix",1989
33,"Larrousse","French",297,1,0,9,"British Grand Prix",1992
33,"Larrousse","French",279,2,0,7,"Canadian Grand Prix",1993
33,"Larrousse","French",357,0,0,21,"San Marino Grand Prix",1989
33,"Larrousse","French",356,0,0,36,"Brazilian Grand Prix",1989
33,"Larrousse","French",304,1,0,29,"Australian Grand Prix",1992
33,"Larrousse","French",307,1,0,21,"San Marino Grand Prix",1991
33,"Larrousse","French",380,0,0,10,"German Grand Prix",1988
33,"Larrousse","French",291,0,0,18,"Brazilian Grand Prix",1992
33,"Larrousse","French",396,1,0,11,"Hungarian Grand Prix",1987
33,"Larrousse","French",377,0,0,37,"Detroit Grand Prix",1988
33,"Larrousse","French",387,0,0,29,"Australian Grand Prix",1988
33,"Larrousse","French",318,1,0,4,"Spanish Grand Prix",1991
33,"Larrousse","French",379,0,0,9,"British Grand Prix",1988
33,"Larrousse","French",389,0,0,21,"San Marino Grand Prix",1987
33,"Larrousse","French",324,1,0,6,"Monaco Grand Prix",1990
33,"Larrousse","French",293,0,0,21,"San Marino Grand Prix",1992
33,"Larrousse","French",362,0,0,34,"French Grand Prix",1989
33,"Larrousse","French",399,1,0,27,"Portuguese Grand Prix",1987
33,"Larrousse","French",383,0,0,14,"Italian Grand Prix",1988
33,"Larrousse","French",391,0,0,6,"Monaco Grand Prix",1987
33,"Larrousse","French",365,0,0,11,"Hungarian Grand Prix",1989
33,"Larrousse","French",257,0,0,18,"Brazilian Grand Prix",1994
33,"Larrousse","French",306,1,0,18,"Brazilian Grand Prix",1991
33,"Larrousse","French",376,0,0,7,"Canadian Grand Prix",1988
33,"Larrousse","French",282,2,0,10,"German Grand Prix",1993
33,"Larrousse","French",280,2,0,8,"French Grand Prix",1993
33,"Larrousse","French",328,5,0,9,"British Grand Prix",1990
33,"Larrousse","French",358,0,0,6,"Monaco Grand Prix",1989
33,"Larrousse","French",265,2,0,10,"German Grand Prix",1994
33,"Larrousse","French",375,0,0,32,"Mexican Grand Prix",1988
33,"Larrousse","French",325,1,0,7,"Canadian Grand Prix",1990
33,"Larrousse","French",360,0,0,33,"United States Grand Prix",1989
33,"Larrousse","French",268,2,0,14,"Italian Grand Prix",1994
33,"Larrousse","French",315,1,0,13,"Belgian Grand Prix",1991
33,"Larrousse","French",266,2,0,11,"Hungarian Grand Prix",1994
33,"Larrousse","French",259,1,0,21,"San Marino Grand Prix",1994
33,"Larrousse","French",374,0,0,6,"Monaco Grand Prix",1988
33,"Larrousse","French",386,0,0,22,"Japanese Grand Prix",1988
33,"Larrousse","French",258,1,0,28,"Pacific Grand Prix",1994
33,"Larrousse","French",369,1,0,26,"Spanish Grand Prix",1989
33,"Larrousse","French",290,0,0,32,"Mexican Grand Prix",1992
33,"Larrousse","French",312,1,0,9,"British Grand Prix",1991
33,"Larrousse","French",334,7,0,26,"Spanish Grand Prix",1990
33,"Larrousse","French",366,0,0,13,"Belgian Grand Prix",1989
33,"Larrousse","French",267,2,0,13,"Belgian Grand Prix",1994
33,"Larrousse","French",336,11,0,29,"Australian Grand Prix",1990
33,"Larrousse","French",277,2,0,4,"Spanish Grand Prix",1993
33,"Larrousse","French",301,1,0,14,"Italian Grand Prix",1992
33,"Larrousse","French",370,1,0,22,"Japanese Grand Prix",1989
33,"Larrousse","French",286,3,0,27,"Portuguese Grand Prix",1993
34,"Brabham","British",393,4,0,34,"French Grand Prix",1987
34,"Brabham","British",597,10,1,39,"Dutch Grand Prix",1974
34,"Brabham","British",295,0,0,7,"Canadian Grand Prix",1992
34,"Brabham","British",316,1,0,14,"Italian Grand Prix",1991
34,"Brabham","British",336,2,0,29,"Australian Grand Prix",1990
34,"Brabham","British",540,53,2,14,"Italian Grand Prix",1978
34,"Brabham","British",487,25,2,40,"Belgian Grand Prix",1981
34,"Brabham","British",317,1,0,27,"Portuguese Grand Prix",1991
34,"Brabham","British",324,2,0,6,"Monaco Grand Prix",1990
34,"Brabham","British",580,25,1,6,"Monaco Grand Prix",1975
34,"Brabham","British",297,0,0,9,"British Grand Prix",1992
34,"Brabham","British",637,0,0,9,"British Grand Prix",1971
34,"Brabham","British",328,2,0,9,"British Grand Prix",1990
34,"Brabham","British",410,2,0,37,"Detroit Grand Prix",1986
34,"Brabham","British",357,0,0,21,"San Marino Grand Prix",1989
34,"Brabham","British",547,8,0,45,"Spanish Grand Prix",1977
34,"Brabham","British",599,11,1,38,"British Grand Prix",1974
34,"Brabham","British",734,0,0,20,"German Grand Prix",1962
34,"Brabham","British",446,22,2,10,"German Grand Prix",1984
34,"Brabham","British",510,55,3,7,"Canadian Grand Prix",1980
34,"Brabham","British",403,10,0,29,"Australian Grand Prix",1987
34,"Brabham","British",429,15,1,70,"Austrian Grand Prix",1985
34,"Brabham","British",301,0,0,14,"Italian Grand Prix",1992
34,"Brabham","British",606,1,0,18,"Brazilian Grand Prix",1973
34,"Brabham","British",408,1,0,13,"Belgian Grand Prix",1986
34,"Brabham","British",361,5,0,7,"Canadian Grand Prix",1989
34,"Brabham","British",639,5,0,70,"Austrian Grand Prix",1971
34,"Brabham","British",644,9,1,45,"Spanish Grand Prix",1970
34,"Brabham","British",492,43,3,10,"German Grand Prix",1981
34,"Brabham","British",736,3,0,46,"United States Grand Prix",1962
34,"Brabham","British",396,6,0,11,"Hungarian Grand Prix",1987
34,"Brabham","British",466,72,4,30,"South African Grand Prix",1983
34,"Brabham","British",405,0,0,26,"Spanish Grand Prix",1986
34,"Brabham","British",477,36,2,34,"French Grand Prix",1982
34,"Brabham","British",536,40,1,38,"British Grand Prix",1978
34,"Brabham","British",655,35,1,32,"Mexican Grand Prix",1970
34,"Brabham","British",642,5,0,46,"United States Grand Prix",1971
34,"Brabham","British",609,4,0,40,"Belgian Grand Prix",1973
34,"Brabham","British",611,7,0,47,"Swedish Grand Prix",1973
34,"Brabham","British",394,4,0,9,"British Grand Prix",1987
34,"Brabham","British",472,15,1,6,"Monaco Grand Prix",1982
34,"Brabham","British",414,2,0,11,"Hungarian Grand Prix",1986
34,"Brabham","British",489,25,2,45,"Spanish Grand Prix",1981
34,"Brabham","British",586,51,2,20,"German Grand Prix",1975
34,"Brabham","British",367,6,0,14,"Italian Grand Prix",1989
34,"Brabham","British",479,36,2,70,"Austrian Grand Prix",1982
34,"Brabham","British",465,59,3,38,"European Grand Prix",1983
34,"Brabham","British",583,36,1,39,"Dutch Grand Prix",1975
34,"Brabham","British",559,27,0,16,"Japanese Grand Prix",1977
34,"Brabham","British",584,36,1,34,"French Grand Prix",1975
34,"Brabham","British",310,0,0,32,"Mexican Grand Prix",1991
34,"Brabham","British",449,33,2,14,"Italian Grand Prix",1984
34,"Brabham","British",365,5,0,11,"Hungarian Grand Prix",1989
34,"Brabham","British",447,31,2,70,"Austrian Grand Prix",1984
34,"Brabham","British",501,18,1,43,"United States Grand Prix West",1980
34,"Brabham","British",504,25,1,34,"French Grand Prix",1980
34,"Brabham","British",598,10,1,41,"French Grand Prix",1974
34,"Brabham","British",305,0,0,33,"United States Grand Prix",1991
34,"Brabham","British",509,54,3,21,"Italian Grand Prix",1980
34,"Brabham","British",624,1,0,50,"Belgian Grand Prix",1972
34,"Brabham","British",327,2,0,34,"French Grand Prix",1990
34,"Brabham","British",330,2,0,11,"Hungarian Grand Prix",1990
34,"Brabham","British",366,5,0,13,"Belgian Grand Prix",1989
34,"Brabham","British",421,0,0,27,"Portuguese Grand Prix",1985
34,"Brabham","British",614,12,0,39,"Dutch Grand Prix",1973
34,"Brabham","British",484,4,0,36,"Brazilian Grand Prix",1981
34,"Brabham","British",616,17,0,70,"Austrian Grand Prix",1973
34,"Brabham","British",601,24,2,70,"Austrian Grand Prix",1974
34,"Brabham","British",332,2,0,14,"Italian Grand Prix",1990
34,"Brabham","British",311,0,0,8,"French Grand Prix",1991
34,"Brabham","British",635,0,0,39,"Dutch Grand Prix",1971
34,"Brabham","British",320,3,0,29,"Australian Grand Prix",1991
34,"Brabham","British",300,0,0,13,"Belgian Grand Prix",1992
34,"Brabham","British",474,30,2,7,"Canadian Grand Prix",1982
34,"Brabham","British",312,0,0,9,"British Grand Prix",1991
34,"Brabham","British",292,0,0,4,"Spanish Grand Prix",1992
34,"Brabham","British",294,0,0,6,"Monaco Grand Prix",1992
34,"Brabham","British",409,1,0,7,"Canadian Grand Prix",1986
34,"Brabham","British",622,1,0,45,"Spanish Grand Prix",1972
34,"Brabham","British",628,2,0,70,"Austrian Grand Prix",1972
34,"Brabham","British",496,59,3,7,"Canadian Grand Prix",1981
34,"Brabham","British",473,15,1,37,"Detroit Grand Prix",1982
34,"Brabham","British",304,0,0,29,"Australian Grand Prix",1992
34,"Brabham","British",652,35,1,14,"Italian Grand Prix",1970
34,"Brabham","British",399,6,0,27,"Portuguese Grand Prix",1987
34,"Brabham","British",360,5,0,33,"United States Grand Prix",1989
34,"Brabham","British",527,6,0,25,"Argentine Grand Prix",1978
34,"Brabham","British",411,2,0,34,"French Grand Prix",1986
34,"Brabham","British",454,15,1,34,"French Grand Prix",1983
34,"Brabham","British",333,2,0,27,"Portuguese Grand Prix",1990
34,"Brabham","British",392,4,0,37,"Detroit Grand Prix",1987
34,"Brabham","British",719,0,0,6,"Monaco Grand Prix",1963
34,"Brabham","British",619,22,0,46,"United States Grand Prix",1973
34,"Brabham","British",289,0,0,30,"South African Grand Prix",1992
34,"Brabham","British",549,9,0,40,"Belgian Grand Prix",1977
34,"Brabham","British",542,53,2,7,"Canadian Grand Prix",1978
34,"Brabham","British",313,0,0,10,"German Grand Prix",1991
34,"Brabham","British",591,0,0,18,"Brazilian Grand Prix",1974
34,"Brabham","British",318,1,0,4,"Spanish Grand Prix",1991
34,"Brabham","British",605,1,0,25,"Argentine Grand Prix",1973
34,"Brabham","British",439,0,0,21,"San Marino Grand Prix",1984
34,"Brabham","British",434,26,1,30,"South African Grand Prix",1985
34,"Brabham","British",579,21,1,49,"Spanish Grand Prix",1975
34,"Brabham","British",633,0,0,49,"Spanish Grand Prix",1971
34,"Brabham","British",648,21,1,51,"French Grand Prix",1970
34,"Brabham","British",329,2,0,10,"German Grand Prix",1990
34,"Brabham","British",417,2,0,27,"Portuguese Grand Prix",1986
34,"Brabham","British",398,6,0,14,"Italian Grand Prix",1987
34,"Brabham","British",537,40,1,10,"German Grand Prix",1978
34,"Brabham","British",321,2,0,33,"United States Grand Prix",1990
34,"Brabham","British",369,6,0,26,"Spanish Grand Prix",1989
34,"Brabham","British",368,6,0,27,"Portuguese Grand Prix",1989
34,"Brabham","British",436,0,0,36,"Brazilian Grand Prix",1984
34,"Brabham","British",462,41,1,70,"Austrian Grand Prix",1983
34,"Brabham","British",457,24,1,13,"Belgian Grand Prix",1983
34,"Brabham","British",497,61,3,44,"Caesars Palace Grand Prix",1981
34,"Brabham","British",362,5,0,34,"French Grand Prix",1989
34,"Brabham","British",593,9,1,45,"Spanish Grand Prix",1974
34,"Brabham","British",475,36,2,39,"Dutch Grand Prix",1982
34,"Brabham","British",581,29,1,40,"Belgian Grand Prix",1975
34,"Brabham","British",334,2,0,26,"Spanish Grand Prix",1990
34,"Brabham","British",388,0,0,36,"Brazilian Grand Prix",1987
34,"Brabham","British",299,0,0,11,"Hungarian Grand Prix",1992
34,"Brabham","British",464,50,2,14,"Italian Grand Prix",1983
34,"Brabham","British",532,20,0,40,"Belgian Grand Prix",1978
34,"Brabham","British",498,6,0,25,"Argentine Grand Prix",1980
34,"Brabham","British",485,13,1,25,"Argentine Grand Prix",1981
34,"Brabham","British",452,9,1,36,"Brazilian Grand Prix",1983
34,"Brabham","British",371,8,0,29,"Australian Grand Prix",1989
34,"Brabham","British",621,1,0,30,"South African Grand Prix",1972
34,"Brabham","British",445,22,2,38,"British Grand Prix",1984
34,"Brabham","British",437,0,0,30,"South African Grand Prix",1984
34,"Brabham","British",722,13,0,55,"French Grand Prix",1963
34,"Brabham","British",302,0,0,27,"Portuguese Grand Prix",1992
34,"Brabham","British",363,5,0,9,"British Grand Prix",1989
34,"Brabham","British",576,4,0,25,"Argentine Grand Prix",1975
34,"Brabham","British",364,5,0,10,"German Grand Prix",1989
34,"Brabham","British",480,41,2,41,"Swiss Grand Prix",1982
34,"Brabham","British",594,9,1,50,"Belgian Grand Prix",1974
34,"Brabham","British",309,0,0,7,"Canadian Grand Prix",1991
34,"Brabham","British",307,0,0,21,"San Marino Grand Prix",1991
34,"Brabham","British",625,1,0,51,"French Grand Prix",1972
34,"Brabham","British",544,6,0,18,"Brazilian Grand Prix",1977
34,"Brabham","British",425,1,0,37,"Detroit Grand Prix",1985
34,"Brabham","British",450,37,2,20,"European Grand Prix",1984
34,"Brabham","British",495,57,3,14,"Italian Grand Prix",1981
34,"Brabham","British",654,35,1,46,"United States Grand Prix",1970
34,"Brabham","British",356,0,0,36,"Brazilian Grand Prix",1989
34,"Brabham","British",612,11,0,34,"French Grand Prix",1973
34,"Brabham","British",725,15,0,14,"Italian Grand Prix",1963
34,"Brabham","British",358,5,0,6,"Monaco Grand Prix",1989
34,"Brabham","British",631,7,0,46,"United States Grand Prix",1972
34,"Brabham","British",507,36,1,70,"Austrian Grand Prix",1980
34,"Brabham","British",456,21,1,6,"Monaco Grand Prix",1983
34,"Brabham","British",460,33,1,9,"British Grand Prix",1983
34,"Brabham","British",626,1,0,38,"British Grand Prix",1972
34,"Brabham","British",442,9,1,7,"Canadian Grand Prix",1984
34,"Brabham","British",726,18,0,46,"United States Grand Prix",1963
34,"Brabham","British",545,7,0,30,"South African Grand Prix",1977
34,"Brabham","British",727,24,0,32,"Mexican Grand Prix",1963
34,"Brabham","British",427,14,1,9,"British Grand Prix",1985
34,"Brabham","British",533,22,0,45,"Spanish Grand Prix",1978
34,"Brabham","British",735,0,0,14,"Italian Grand Prix",1962
34,"Brabham","British",406,1,0,21,"San Marino Grand Prix",1986
34,"Brabham","British",306,0,0,18,"Brazilian Grand Prix",1991
34,"Brabham","British",481,41,2,14,"Italian Grand Prix",1982
34,"Brabham","British",491,31,2,9,"British Grand Prix",1981
34,"Brabham","British",499,6,0,18,"Brazilian Grand Prix",1980
34,"Brabham","British",724,13,0,20,"German Grand Prix",1963
34,"Brabham","British",610,4,0,6,"Monaco Grand Prix",1973
34,"Brabham","British",468,0,0,36,"Brazilian Grand Prix",1982
34,"Brabham","British",397,6,0,70,"Austrian Grand Prix",1987
34,"Brabham","British",401,10,0,32,"Mexican Grand Prix",1987
34,"Brabham","British",737,6,0,56,"South African Grand Prix",1962
34,"Brabham","British",720,4,0,13,"Belgian Grand Prix",1963
34,"Brabham","British",322,2,0,18,"Brazilian Grand Prix",1990
34,"Brabham","British",461,37,1,10,"German Grand Prix",1983
34,"Brabham","British",424,0,0,7,"Canadian Grand Prix",1985
34,"Brabham","British",629,4,0,14,"Italian Grand Prix",1972
34,"Brabham","British",538,40,1,70,"Austrian Grand Prix",1978
34,"Brabham","British",303,0,0,22,"Japanese Grand Prix",1992
34,"Brabham","British",550,11,0,47,"Swedish Grand Prix",1977
34,"Brabham","British",390,4,0,13,"Belgian Grand Prix",1987
34,"Brabham","British",455,15,1,21,"San Marino Grand Prix",1983
34,"Brabham","British",315,1,0,13,"Belgian Grand Prix",1991
34,"Brabham","British",505,31,1,38,"British Grand Prix",1980
34,"Brabham","British",451,38,2,27,"Portuguese Grand Prix",1984
34,"Brabham","British",402,10,0,22,"Japanese Grand Prix",1987
34,"Brabham","British",531,20,0,6,"Monaco Grand Prix",1978
34,"Brabham","British",651,33,1,70,"Austrian Grand Prix",1970
34,"Brabham","British",469,4,0,43,"United States Grand Prix West",1982
34,"Brabham","British",471,6,0,40,"Belgian Grand Prix",1982
34,"Brabham","British",530,14,0,43,"United States Grand Prix West",1978
34,"Brabham","British",508,45,2,39,"Dutch Grand Prix",1980
34,"Brabham","British",613,12,0,9,"British Grand Prix",1973
34,"Brabham","British",603,26,2,48,"Canadian Grand Prix",1974
34,"Brabham","British",433,26,1,38,"European Grand Prix",1985
34,"Brabham","British",331,2,0,13,"Belgian Grand Prix",1990
34,"Brabham","British",554,27,0,70,"Austrian Grand Prix",1977
34,"Brabham","British",443,22,2,37,"Detroit Grand Prix",1984
34,"Brabham","British",539,44,1,39,"Dutch Grand Prix",1978
34,"Brabham","British",728,28,0,56,"South African Grand Prix",1963
34,"Brabham","British",483,4,0,43,"United States Grand Prix West",1981
34,"Brabham","British",391,4,0,6,"Monaco Grand Prix",1987
34,"Brabham","British",553,23,0,10,"German Grand Prix",1977
34,"Brabham","British",500,9,0,30,"South African Grand Prix",1980
34,"Brabham","British",600,15,1,20,"German Grand Prix",1974
34,"Brabham","British",502,18,1,40,"Belgian Grand Prix",1980
34,"Brabham","British",444,22,2,42,"Dallas Grand Prix",1984
34,"Brabham","British",422,0,0,21,"San Marino Grand Prix",1985
34,"Brabham","British",548,8,0,6,"Monaco Grand Prix",1977
34,"Brabham","British",595,10,1,6,"Monaco Grand Prix",1974
34,"Brabham","British",617,18,0,14,"Italian Grand Prix",1973
34,"Brabham","British",587,51,2,70,"Austrian Grand Prix",1975
34,"Brabham","British",638,1,0,20,"German Grand Prix",1971
34,"Brabham","British",438,0,0,40,"Belgian Grand Prix",1984
34,"Brabham","British",441,0,0,6,"Monaco Grand Prix",1984
34,"Brabham","British",511,55,3,46,"United States Grand Prix",1980
34,"Brabham","British",426,10,1,34,"French Grand Prix",1985
34,"Brabham","British",470,4,0,21,"San Marino Grand Prix",1982
34,"Brabham","British",640,5,0,14,"Italian Grand Prix",1971
34,"Brabham","British",458,27,1,37,"Detroit Grand Prix",1983
34,"Brabham","British",423,0,0,6,"Monaco Grand Prix",1985
34,"Brabham","British",641,5,0,48,"Canadian Grand Prix",1971
34,"Brabham","British",415,2,0,70,"Austrian Grand Prix",1986
34,"Brabham","British",493,47,3,70,"Austrian Grand Prix",1981
34,"Brabham","British",534,31,1,47,"Swedish Grand Prix",1978
34,"Brabham","British",646,17,1,13,"Belgian Grand Prix",1970
34,"Brabham","British",645,15,1,6,"Monaco Grand Prix",1970
34,"Brabham","British",578,19,1,30,"South African Grand Prix",1975
34,"Brabham","British",448,33,2,39,"Dutch Grand Prix",1984
34,"Brabham","British",431,24,1,14,"Italian Grand Prix",1985
34,"Brabham","British",308,0,0,6,"Monaco Grand Prix",1991
34,"Brabham","British",314,0,0,11,"Hungarian Grand Prix",1991
34,"Brabham","British",335,2,0,22,"Japanese Grand Prix",1990
34,"Brabham","British",416,2,0,14,"Italian Grand Prix",1986
34,"Brabham","British",643,9,1,30,"South African Grand Prix",1970
34,"Brabham","British",413,2,0,10,"German Grand Prix",1986
34,"Brabham","British",577,13,1,18,"Brazilian Grand Prix",1975
34,"Brabham","British",632,0,0,30,"South African Grand Prix",1971
34,"Brabham","British",488,25,2,6,"Monaco Grand Prix",1981
34,"Brabham","British",650,29,1,10,"German Grand Prix",1970
34,"Brabham","British",723,13,0,9,"British Grand Prix",1963
34,"Brabham","British",476,36,2,38,"British Grand Prix",1982
34,"Brabham","British",370,8,0,22,"Japanese Grand Prix",1989
34,"Brabham","British",588,54,2,14,"Italian Grand Prix",1975
34,"Brabham","British",607,1,0,30,"South African Grand Prix",1973
34,"Brabham","British",463,41,1,39,"Dutch Grand Prix",1983
34,"Brabham","British",412,2,0,38,"British Grand Prix",1986
34,"Brabham","British",585,42,1,9,"British Grand Prix",1975
34,"Brabham","British",582,33,1,47,"Swedish Grand Prix",1975
34,"Brabham","British",596,10,1,47,"Swedish Grand Prix",1974
34,"Brabham","British",325,2,0,7,"Canadian Grand Prix",1990
34,"Brabham","British",407,1,0,6,"Monaco Grand Prix",1986
34,"Brabham","British",623,1,0,6,"Monaco Grand Prix",1972
34,"Brabham","British",546,7,0,43,"United States Grand Prix West",1977
34,"Brabham","British",435,26,1,29,"Australian Grand Prix",1985
34,"Brabham","British",618,18,0,48,"Canadian Grand Prix",1973
34,"Brabham","British",604,35,3,46,"United States Grand Prix",1974
34,"Brabham","British",420,0,0,36,"Brazilian Grand Prix",1985
34,"Brabham","British",555,27,0,39,"Dutch Grand Prix",1977
34,"Brabham","British",418,2,0,32,"Mexican Grand Prix",1986
34,"Brabham","British",529,14,0,30,"South African Grand Prix",1978
34,"Brabham","British",494,56,3,39,"Dutch Grand Prix",1981
34,"Brabham","British",395,4,0,10,"German Grand Prix",1987
34,"Brabham","British",389,0,0,21,"San Marino Grand Prix",1987
34,"Brabham","British",359,5,0,32,"Mexican Grand Prix",1989
34,"Brabham","British",602,26,2,14,"Italian Grand Prix",1974
34,"Brabham","British",592,9,1,30,"South African Grand Prix",1974
34,"Brabham","British",404,0,0,36,"Brazilian Grand Prix",1986
34,"Brabham","British",543,6,0,25,"Argentine Grand Prix",1977
34,"Brabham","British",590,0,0,25,"Argentine Grand Prix",1974
34,"Brabham","British",608,1,0,49,"Spanish Grand Prix",1973
34,"Brabham","British",627,2,0,20,"German Grand Prix",1972
34,"Brabham","British",482,41,2,44,"Caesars Palace Grand Prix",1982
34,"Brabham","British",557,27,0,46,"United States Grand Prix",1977
34,"Brabham","British",552,19,0,9,"British Grand Prix",1977
34,"Brabham","British",535,34,1,34,"French Grand Prix",1978
34,"Brabham","British",620,0,0,25,"Argentine Grand Prix",1972
34,"Brabham","British",291,0,0,18,"Brazilian Grand Prix",1992
34,"Brabham","British",478,36,2,10,"German Grand Prix",1982
34,"Brabham","British",400,6,0,26,"Spanish Grand Prix",1987
34,"Brabham","British",290,0,0,32,"Mexican Grand Prix",1992
34,"Brabham","British",428,14,1,20,"German Grand Prix",1985
34,"Brabham","British",430,15,1,39,"Dutch Grand Prix",1985
34,"Brabham","British",541,53,2,46,"United States Grand Prix",1978
34,"Brabham","British",323,2,0,21,"San Marino Grand Prix",1990
34,"Brabham","British",467,0,0,30,"South African Grand Prix",1982
34,"Brabham","British",721,10,0,39,"Dutch Grand Prix",1963
34,"Brabham","British",589,54,2,46,"United States Grand Prix",1975
34,"Brabham","British",419,2,0,29,"Australian Grand Prix",1986
34,"Brabham","British",647,17,1,39,"Dutch Grand Prix",1970
34,"Brabham","British",326,2,0,32,"Mexican Grand Prix",1990
34,"Brabham","British",319,3,0,22,"Japanese Grand Prix",1991
34,"Brabham","British",558,27,0,48,"Canadian Grand Prix",1977
